SID,ESCAPE DATE,ESCAPE TYPE,ESCAPE SEVERITY
SC02289357,NO ESCAPES DURING CURRENT INCARCERATION
SC00092352,NO ESCAPES DURING CURRENT INCARCERATION
SC02239245,NO ESCAPES DURING CURRENT INCARCERATION
SC02430069,NO ESCAPES DURING CURRENT INCARCERATION
SC02217894,NO ESCAPES DURING CURRENT INCARCERATION
SC01082544,NO ESCAPES DURING CURRENT INCARCERATION
SC01752537,NO ESCAPES DURING CURRENT INCARCERATION
SC01184861,NO ESCAPES DURING CURRENT INCARCERATION
SC02080833,NO ESCAPES DURING CURRENT INCARCERATION
SC01674623,NO ESCAPES DURING CURRENT INCARCERATION
SC01957500,NO ESCAPES DURING CURRENT INCARCERATION
SC02323294,NO ESCAPES DURING CURRENT INCARCERATION
SC02139439,NO ESCAPES DURING CURRENT INCARCERATION
SC01753939,NO ESCAPES DURING CURRENT INCARCERATION
SC01741995,NO ESCAPES DURING CURRENT INCARCERATION
SC01493619,NO ESCAPES DURING CURRENT INCARCERATION
SC01406973,NO ESCAPES DURING CURRENT INCARCERATION
SC01655491,NO ESCAPES DURING CURRENT INCARCERATION
SC02176416,NO ESCAPES DURING CURRENT INCARCERATION
SC00828154,NO ESCAPES DURING CURRENT INCARCERATION
SC02245126,NO ESCAPES DURING CURRENT INCARCERATION
SC02213983,NO ESCAPES DURING CURRENT INCARCERATION
SC01342465,NO ESCAPES DURING CURRENT INCARCERATION
SC02118230,NO ESCAPES DURING CURRENT INCARCERATION
SC01252030,NO ESCAPES DURING CURRENT INCARCERATION
SC02413256,NO ESCAPES DURING CURRENT INCARCERATION
SC01676601,NO ESCAPES DURING CURRENT INCARCERATION
SC02321276,NO ESCAPES DURING CURRENT INCARCERATION
SC01543364,NO ESCAPES DURING CURRENT INCARCERATION
SC02182195,NO ESCAPES DURING CURRENT INCARCERATION
SC02372815,NO ESCAPES DURING CURRENT INCARCERATION
SC00271789,NO ESCAPES DURING CURRENT INCARCERATION
SC01430027,NO ESCAPES DURING CURRENT INCARCERATION
SC02422618,NO ESCAPES DURING CURRENT INCARCERATION
SC02024948,NO ESCAPES DURING CURRENT INCARCERATION
SC02306799,NO ESCAPES DURING CURRENT INCARCERATION
SC02256188,NO ESCAPES DURING CURRENT INCARCERATION
SC01732093,NO ESCAPES DURING CURRENT INCARCERATION
SC00765111,NO ESCAPES DURING CURRENT INCARCERATION
SC01741020,NO ESCAPES DURING CURRENT INCARCERATION
SC01618668,NO ESCAPES DURING CURRENT INCARCERATION
SC01273958,04/29/2016,OTHER ESCAPE RELATED
SC02156467,NO ESCAPES DURING CURRENT INCARCERATION
SC00961763,NO ESCAPES DURING CURRENT INCARCERATION
SC00162136,NO ESCAPES DURING CURRENT INCARCERATION
SC01160043,NO ESCAPES DURING CURRENT INCARCERATION
SC01461930,07/11/2017,ATTEMPTED ESCAPE,CLASS I
SC02292477,NO ESCAPES DURING CURRENT INCARCERATION
SC02221359,NO ESCAPES DURING CURRENT INCARCERATION
SC01459182,NO ESCAPES DURING CURRENT INCARCERATION
SC00081103,NO ESCAPES DURING CURRENT INCARCERATION
SC02257095,NO ESCAPES DURING CURRENT INCARCERATION
SC00296426,NO ESCAPES DURING CURRENT INCARCERATION
SC02258441,NO ESCAPES DURING CURRENT INCARCERATION
SC02252574,NO ESCAPES DURING CURRENT INCARCERATION
SC00971445,NO ESCAPES DURING CURRENT INCARCERATION
SC00936116,NO ESCAPES DURING CURRENT INCARCERATION
SC02174169,NO ESCAPES DURING CURRENT INCARCERATION
SC02355900,NO ESCAPES DURING CURRENT INCARCERATION
SC02411695,NO ESCAPES DURING CURRENT INCARCERATION
SC00505175,NO ESCAPES DURING CURRENT INCARCERATION
SC02293740,NO ESCAPES DURING CURRENT INCARCERATION
SC02184348,NO ESCAPES DURING CURRENT INCARCERATION
SC02253109,NO ESCAPES DURING CURRENT INCARCERATION
SC01079628,NO ESCAPES DURING CURRENT INCARCERATION
SC01441512,NO ESCAPES DURING CURRENT INCARCERATION
SC02337950,NO ESCAPES DURING CURRENT INCARCERATION
SC02419643,NO ESCAPES DURING CURRENT INCARCERATION
SC02450224,NO ESCAPES DURING CURRENT INCARCERATION
SC02050825,NO ESCAPES DURING CURRENT INCARCERATION
SC01379269,NO ESCAPES DURING CURRENT INCARCERATION
SC00962557,NO ESCAPES DURING CURRENT INCARCERATION
SC00840106,NO ESCAPES DURING CURRENT INCARCERATION
SC00978540,NO ESCAPES DURING CURRENT INCARCERATION
SC01312647,NO ESCAPES DURING CURRENT INCARCERATION
SC00335122,NO ESCAPES DURING CURRENT INCARCERATION
SC00349142,NO ESCAPES DURING CURRENT INCARCERATION
SC02446721,NO ESCAPES DURING CURRENT INCARCERATION
SC01372260,NO ESCAPES DURING CURRENT INCARCERATION
SC01405702,NO ESCAPES DURING CURRENT INCARCERATION
SC01329003,NO ESCAPES DURING CURRENT INCARCERATION
SC01057244,NO ESCAPES DURING CURRENT INCARCERATION
SC01283641,NO ESCAPES DURING CURRENT INCARCERATION
SC00199642,NO ESCAPES DURING CURRENT INCARCERATION
SC01456298,NO ESCAPES DURING CURRENT INCARCERATION
SC00470560,NO ESCAPES DURING CURRENT INCARCERATION
SC02293856,NO ESCAPES DURING CURRENT INCARCERATION
SC01440317,NO ESCAPES DURING CURRENT INCARCERATION
SC02153706,NO ESCAPES DURING CURRENT INCARCERATION
SC01773719,NO ESCAPES DURING CURRENT INCARCERATION
SC01059736,NO ESCAPES DURING CURRENT INCARCERATION
SC00370062,NO ESCAPES DURING CURRENT INCARCERATION
SC02368120,NO ESCAPES DURING CURRENT INCARCERATION
SC02123151,NO ESCAPES DURING CURRENT INCARCERATION
SC00166797,NO ESCAPES DURING CURRENT INCARCERATION
SC01803545,NO ESCAPES DURING CURRENT INCARCERATION
SC01650043,NO ESCAPES DURING CURRENT INCARCERATION
SC01218056,NO ESCAPES DURING CURRENT INCARCERATION
SC00594050,NO ESCAPES DURING CURRENT INCARCERATION
SC00226044,NO ESCAPES DURING CURRENT INCARCERATION
SC02079360,NO ESCAPES DURING CURRENT INCARCERATION
SC01729361,NO ESCAPES DURING CURRENT INCARCERATION
SC00556091,NO ESCAPES DURING CURRENT INCARCERATION
SC02036505,NO ESCAPES DURING CURRENT INCARCERATION
SC02330775,NO ESCAPES DURING CURRENT INCARCERATION
SC02064874,No Record
SC00334508,NO ESCAPES DURING CURRENT INCARCERATION
SC02338510,NO ESCAPES DURING CURRENT INCARCERATION
SC01439359,NO ESCAPES DURING CURRENT INCARCERATION
SC01631419,NO ESCAPES DURING CURRENT INCARCERATION
SC00484266,NO ESCAPES DURING CURRENT INCARCERATION
SC02150154,NO ESCAPES DURING CURRENT INCARCERATION
SC01871509,NO ESCAPES DURING CURRENT INCARCERATION
SC01678173,NO ESCAPES DURING CURRENT INCARCERATION
SC02359301,No Record
SC01871251,NO ESCAPES DURING CURRENT INCARCERATION
SC01762811,NO ESCAPES DURING CURRENT INCARCERATION
SC01356092,NO ESCAPES DURING CURRENT INCARCERATION
SC01553842,NO ESCAPES DURING CURRENT INCARCERATION
SC01948524,NO ESCAPES DURING CURRENT INCARCERATION
SC01017578,NO ESCAPES DURING CURRENT INCARCERATION
SC00835855,NO ESCAPES DURING CURRENT INCARCERATION
SC02408570,NO ESCAPES DURING CURRENT INCARCERATION
SC00845581,NO ESCAPES DURING CURRENT INCARCERATION
SC02108011,NO ESCAPES DURING CURRENT INCARCERATION
SC01083492,NO ESCAPES DURING CURRENT INCARCERATION
SC02013303,NO ESCAPES DURING CURRENT INCARCERATION
SC01952991,NO ESCAPES DURING CURRENT INCARCERATION
SC02426199,NO ESCAPES DURING CURRENT INCARCERATION
SC01969000,NO ESCAPES DURING CURRENT INCARCERATION
SC01498560,NO ESCAPES DURING CURRENT INCARCERATION
SC01719359,NO ESCAPES DURING CURRENT INCARCERATION
SC01377581,NO ESCAPES DURING CURRENT INCARCERATION
SC02028330,NO ESCAPES DURING CURRENT INCARCERATION
SC01412612,NO ESCAPES DURING CURRENT INCARCERATION
SC00740920,NO ESCAPES DURING CURRENT INCARCERATION
SC01964197,08/31/2017,OTHER ESCAPE RELATED
SC02079794,NO ESCAPES DURING CURRENT INCARCERATION
SC02311150,NO ESCAPES DURING CURRENT INCARCERATION
SC01231948,NO ESCAPES DURING CURRENT INCARCERATION
SC01058584,NO ESCAPES DURING CURRENT INCARCERATION
SC01402319,NO ESCAPES DURING CURRENT INCARCERATION
SC02368155,NO ESCAPES DURING CURRENT INCARCERATION
SC01302681,NO ESCAPES DURING CURRENT INCARCERATION
SC00857266,NO ESCAPES DURING CURRENT INCARCERATION
SC01720687,NO ESCAPES DURING CURRENT INCARCERATION
SC02296745,NO ESCAPES DURING CURRENT INCARCERATION
SC00535419,NO ESCAPES DURING CURRENT INCARCERATION
SC02104097,NO ESCAPES DURING CURRENT INCARCERATION
SC01653114,NO ESCAPES DURING CURRENT INCARCERATION
SC01670912,NO ESCAPES DURING CURRENT INCARCERATION
SC02285298,NO ESCAPES DURING CURRENT INCARCERATION
SC01546331,NO ESCAPES DURING CURRENT INCARCERATION
SC01858733,NO ESCAPES DURING CURRENT INCARCERATION
SC02404413,NO ESCAPES DURING CURRENT INCARCERATION
SC02439678,NO ESCAPES DURING CURRENT INCARCERATION
SC01408512,NO ESCAPES DURING CURRENT INCARCERATION
SC01416230,NO ESCAPES DURING CURRENT INCARCERATION
SC00239218,NO ESCAPES DURING CURRENT INCARCERATION
SC00381537,08/04/2000,ATTEMPTED ESCAPE,CLASS I
SC00381537,06/23/2000,ESCAPE,CLASS I
SC00381537,02/23/2000,ATTEMPTED ESCAPE,CLASS I
SC00381537,12/27/1999,ATTEMPTED ESCAPE,CLASS I
SC00381537,02/05/1998,ESCAPE,CLASS I
SC00381537,08/31/1995,ESCAPE,CLASS I
SC01619561,NO ESCAPES DURING CURRENT INCARCERATION
SC01358518,NO ESCAPES DURING CURRENT INCARCERATION
SC02228979,NO ESCAPES DURING CURRENT INCARCERATION
SC01185508,NO ESCAPES DURING CURRENT INCARCERATION
SC02320805,NO ESCAPES DURING CURRENT INCARCERATION
SC01965810,NO ESCAPES DURING CURRENT INCARCERATION
SC01342066,NO ESCAPES DURING CURRENT INCARCERATION
SC00967236,NO ESCAPES DURING CURRENT INCARCERATION
SC01645089,NO ESCAPES DURING CURRENT INCARCERATION
SC02261338,NO ESCAPES DURING CURRENT INCARCERATION
SC02306451,NO ESCAPES DURING CURRENT INCARCERATION
SC00868542,NO ESCAPES DURING CURRENT INCARCERATION
SC02216107,NO ESCAPES DURING CURRENT INCARCERATION
SC02457011,NO ESCAPES DURING CURRENT INCARCERATION
SC01493789,NO ESCAPES DURING CURRENT INCARCERATION
SC02151673,04/23/2019,ATTEMPTED ESCAPE,CLASS I
SC01549241,NO ESCAPES DURING CURRENT INCARCERATION
SC01722934,02/25/2011,ATTEMPTED ESCAPE,CLASS I
SC01930271,NO ESCAPES DURING CURRENT INCARCERATION
SC02401507,NO ESCAPES DURING CURRENT INCARCERATION
SC00628189,NO ESCAPES DURING CURRENT INCARCERATION
SC02271644,NO ESCAPES DURING CURRENT INCARCERATION
SC02371479,NO ESCAPES DURING CURRENT INCARCERATION
SC00938489,NO ESCAPES DURING CURRENT INCARCERATION
SC01184512,NO ESCAPES DURING CURRENT INCARCERATION
SC01109480,NO ESCAPES DURING CURRENT INCARCERATION
SC01738867,04/29/2020,ESCAPE,CLASS I
SC01900869,NO ESCAPES DURING CURRENT INCARCERATION
SC01931432,NO ESCAPES DURING CURRENT INCARCERATION
SC02281891,NO ESCAPES DURING CURRENT INCARCERATION
SC01837435,NO ESCAPES DURING CURRENT INCARCERATION
SC00734977,NO ESCAPES DURING CURRENT INCARCERATION
SC02120028,NO ESCAPES DURING CURRENT INCARCERATION
SC01532405,NO ESCAPES DURING CURRENT INCARCERATION
SC01453896,NO ESCAPES DURING CURRENT INCARCERATION
SC01928366,NO ESCAPES DURING CURRENT INCARCERATION
SC02324041,NO ESCAPES DURING CURRENT INCARCERATION
SCE0001922,NO ESCAPES DURING CURRENT INCARCERATION
SC02316145,NO ESCAPES DURING CURRENT INCARCERATION
SC00345784,NO ESCAPES DURING CURRENT INCARCERATION
SC00956787,NO ESCAPES DURING CURRENT INCARCERATION
SC01224557,NO ESCAPES DURING CURRENT INCARCERATION
SC01866563,NO ESCAPES DURING CURRENT INCARCERATION
SC01071827,NO ESCAPES DURING CURRENT INCARCERATION
SC01458984,NO ESCAPES DURING CURRENT INCARCERATION
SC01958220,NO ESCAPES DURING CURRENT INCARCERATION
SC01277672,NO ESCAPES DURING CURRENT INCARCERATION
SC02482709,NO ESCAPES DURING CURRENT INCARCERATION
SC00448987,NO ESCAPES DURING CURRENT INCARCERATION
SC01395450,NO ESCAPES DURING CURRENT INCARCERATION
SC01001376,NO ESCAPES DURING CURRENT INCARCERATION
SC00961717,NO ESCAPES DURING CURRENT INCARCERATION
SC02044223,NO ESCAPES DURING CURRENT INCARCERATION
SC00581478,NO ESCAPES DURING CURRENT INCARCERATION
SC02201360,NO ESCAPES DURING CURRENT INCARCERATION
SC01301194,NO ESCAPES DURING CURRENT INCARCERATION
SC02385148,NO ESCAPES DURING CURRENT INCARCERATION
SC02093554,NO ESCAPES DURING CURRENT INCARCERATION
SC01195206,NO ESCAPES DURING CURRENT INCARCERATION
SC00950078,NO ESCAPES DURING CURRENT INCARCERATION
SC02149195,NO ESCAPES DURING CURRENT INCARCERATION
SC01502479,NO ESCAPES DURING CURRENT INCARCERATION
SC01245451,NO ESCAPES DURING CURRENT INCARCERATION
SC00763112,NO ESCAPES DURING CURRENT INCARCERATION
SC01264894,NO ESCAPES DURING CURRENT INCARCERATION
SC01625979,NO ESCAPES DURING CURRENT INCARCERATION
SC00079658,NO ESCAPES DURING CURRENT INCARCERATION
SC02422964,NO ESCAPES DURING CURRENT INCARCERATION
SC02187777,NO ESCAPES DURING CURRENT INCARCERATION
SC02474839,NO ESCAPES DURING CURRENT INCARCERATION
SC02199047,NO ESCAPES DURING CURRENT INCARCERATION
SC02348103,NO ESCAPES DURING CURRENT INCARCERATION
SC01678988,NO ESCAPES DURING CURRENT INCARCERATION
SC00624495,04/02/2017,ATTEMPTED ESCAPE,CLASS I
SC00624495,09/20/2003,ESCAPE,CLASS I
SC00624495,07/21/2001,ESCAPE,CLASS I
SC02219841,NO ESCAPES DURING CURRENT INCARCERATION
SC00857128,NO ESCAPES DURING CURRENT INCARCERATION
SC01454231,NO ESCAPES DURING CURRENT INCARCERATION
SC01992267,NO ESCAPES DURING CURRENT INCARCERATION
SC01195749,NO ESCAPES DURING CURRENT INCARCERATION
SC02212639,NO ESCAPES DURING CURRENT INCARCERATION
SC01382080,NO ESCAPES DURING CURRENT INCARCERATION
SC01052692,NO ESCAPES DURING CURRENT INCARCERATION
SC00185415,NO ESCAPES DURING CURRENT INCARCERATION
SC02058977,NO ESCAPES DURING CURRENT INCARCERATION
SC02015262,NO ESCAPES DURING CURRENT INCARCERATION
SC02331590,06/07/2022,OTHER ESCAPE RELATED
SC01060871,NO ESCAPES DURING CURRENT INCARCERATION
SC01729559,NO ESCAPES DURING CURRENT INCARCERATION
SC00888030,NO ESCAPES DURING CURRENT INCARCERATION
SC02381795,NO ESCAPES DURING CURRENT INCARCERATION
SC01033418,NO ESCAPES DURING CURRENT INCARCERATION
SC02320120,NO ESCAPES DURING CURRENT INCARCERATION
SC01807669,NO ESCAPES DURING CURRENT INCARCERATION
SC00512773,NO ESCAPES DURING CURRENT INCARCERATION
SC00218313,NO ESCAPES DURING CURRENT INCARCERATION
SC01379024,NO ESCAPES DURING CURRENT INCARCERATION
SC01513457,NO ESCAPES DURING CURRENT INCARCERATION
SC00379256,NO ESCAPES DURING CURRENT INCARCERATION
SC02222703,NO ESCAPES DURING CURRENT INCARCERATION
SC01213856,NO ESCAPES DURING CURRENT INCARCERATION
SC00990317,NO ESCAPES DURING CURRENT INCARCERATION
SC01484573,NO ESCAPES DURING CURRENT INCARCERATION
SC02229162,NO ESCAPES DURING CURRENT INCARCERATION
SC00399162,NO ESCAPES DURING CURRENT INCARCERATION
SC01797872,NO ESCAPES DURING CURRENT INCARCERATION
SC01870769,NO ESCAPES DURING CURRENT INCARCERATION
SC02026418,NO ESCAPES DURING CURRENT INCARCERATION
SC01468038,NO ESCAPES DURING CURRENT INCARCERATION
SC01866319,NO ESCAPES DURING CURRENT INCARCERATION
SC01971119,NO ESCAPES DURING CURRENT INCARCERATION
SC01858671,NO ESCAPES DURING CURRENT INCARCERATION
SC02007964,NO ESCAPES DURING CURRENT INCARCERATION
SC00375913,NO ESCAPES DURING CURRENT INCARCERATION
SC01944032,NO ESCAPES DURING CURRENT INCARCERATION
SC01944027,NO ESCAPES DURING CURRENT INCARCERATION
SC00281809,NO ESCAPES DURING CURRENT INCARCERATION
SC02030224,06/16/2019,ATTEMPTED ESCAPE,CLASS I
SC01424982,NO ESCAPES DURING CURRENT INCARCERATION
SC01470042,NO ESCAPES DURING CURRENT INCARCERATION
SC01415777,NO ESCAPES DURING CURRENT INCARCERATION
SC02181566,NO ESCAPES DURING CURRENT INCARCERATION
SC01771289,NO ESCAPES DURING CURRENT INCARCERATION
SC00243385,NO ESCAPES DURING CURRENT INCARCERATION
SC01092557,NO ESCAPES DURING CURRENT INCARCERATION
SC00183877,NO ESCAPES DURING CURRENT INCARCERATION
SC01660061,NO ESCAPES DURING CURRENT INCARCERATION
SC01522847,NO ESCAPES DURING CURRENT INCARCERATION
SC00939788,NO ESCAPES DURING CURRENT INCARCERATION
SC02219830,NO ESCAPES DURING CURRENT INCARCERATION
SC00967112,NO ESCAPES DURING CURRENT INCARCERATION
SC02436459,NO ESCAPES DURING CURRENT INCARCERATION
SC01946832,NO ESCAPES DURING CURRENT INCARCERATION
SC01461827,NO ESCAPES DURING CURRENT INCARCERATION
SC02292402,NO ESCAPES DURING CURRENT INCARCERATION
SC00981006,NO ESCAPES DURING CURRENT INCARCERATION
SC02433722,NO ESCAPES DURING CURRENT INCARCERATION
SC01755318,NO ESCAPES DURING CURRENT INCARCERATION
SCE0007774,NO ESCAPES DURING CURRENT INCARCERATION
SC00174720,NO ESCAPES DURING CURRENT INCARCERATION
SC00717318,NO ESCAPES DURING CURRENT INCARCERATION
SC01360990,NO ESCAPES DURING CURRENT INCARCERATION
SC00758666,NO ESCAPES DURING CURRENT INCARCERATION
SC00667248,NO ESCAPES DURING CURRENT INCARCERATION
SC02213060,NO ESCAPES DURING CURRENT INCARCERATION
SC01472074,NO ESCAPES DURING CURRENT INCARCERATION
SC02218910,NO ESCAPES DURING CURRENT INCARCERATION
SC00157144,NO ESCAPES DURING CURRENT INCARCERATION
SC01997108,NO ESCAPES DURING CURRENT INCARCERATION
SC01654348,NO ESCAPES DURING CURRENT INCARCERATION
SC01411866,NO ESCAPES DURING CURRENT INCARCERATION
SC00524867,11/17/2017,ATTEMPTED ESCAPE,CLASS I
SC00524867,05/13/2011,ATTEMPTED ESCAPE,CLASS I
SC02361899,NO ESCAPES DURING CURRENT INCARCERATION
SC02071474,NO ESCAPES DURING CURRENT INCARCERATION
SC02209003,NO ESCAPES DURING CURRENT INCARCERATION
SC01401689,NO ESCAPES DURING CURRENT INCARCERATION
SC01260379,NO ESCAPES DURING CURRENT INCARCERATION
SC01488152,NO ESCAPES DURING CURRENT INCARCERATION
SC00951318,NO ESCAPES DURING CURRENT INCARCERATION
SC01090184,NO ESCAPES DURING CURRENT INCARCERATION
SC00398026,NO ESCAPES DURING CURRENT INCARCERATION
SC01021085,NO ESCAPES DURING CURRENT INCARCERATION
SC02381813,NO ESCAPES DURING CURRENT INCARCERATION
SC02393370,NO ESCAPES DURING CURRENT INCARCERATION
SC00739681,NO ESCAPES DURING CURRENT INCARCERATION
SC00239009,NO ESCAPES DURING CURRENT INCARCERATION
SC02114611,NO ESCAPES DURING CURRENT INCARCERATION
SC02177174,NO ESCAPES DURING CURRENT INCARCERATION
SC02023988,NO ESCAPES DURING CURRENT INCARCERATION
SC00611287,NO ESCAPES DURING CURRENT INCARCERATION
SC00996734,NO ESCAPES DURING CURRENT INCARCERATION
SC00116212,NO ESCAPES DURING CURRENT INCARCERATION
SC01294033,NO ESCAPES DURING CURRENT INCARCERATION
SC01862396,NO ESCAPES DURING CURRENT INCARCERATION
SC01754535,NO ESCAPES DURING CURRENT INCARCERATION
SC02209837,NO ESCAPES DURING CURRENT INCARCERATION
SC00966664,NO ESCAPES DURING CURRENT INCARCERATION
SC02301129,NO ESCAPES DURING CURRENT INCARCERATION
SC00734697,NO ESCAPES DURING CURRENT INCARCERATION
SC01806055,NO ESCAPES DURING CURRENT INCARCERATION
SC01503896,NO ESCAPES DURING CURRENT INCARCERATION
SC02186840,NO ESCAPES DURING CURRENT INCARCERATION
SC01125619,NO ESCAPES DURING CURRENT INCARCERATION
SC00093008,NO ESCAPES DURING CURRENT INCARCERATION
SC01760609,NO ESCAPES DURING CURRENT INCARCERATION
SC01641977,NO ESCAPES DURING CURRENT INCARCERATION
SC01221790,NO ESCAPES DURING CURRENT INCARCERATION
SC01264385,NO ESCAPES DURING CURRENT INCARCERATION
SC01823194,NO ESCAPES DURING CURRENT INCARCERATION
SC01647302,NO ESCAPES DURING CURRENT INCARCERATION
SC01305234,NO ESCAPES DURING CURRENT INCARCERATION
SC00105493,NO ESCAPES DURING CURRENT INCARCERATION
SC02225731,NO ESCAPES DURING CURRENT INCARCERATION
SC01845938,NO ESCAPES DURING CURRENT INCARCERATION
SC01055591,NO ESCAPES DURING CURRENT INCARCERATION
SC02431758,NO ESCAPES DURING CURRENT INCARCERATION
SC01861812,NO ESCAPES DURING CURRENT INCARCERATION
SC02208295,NO ESCAPES DURING CURRENT INCARCERATION
SC00686978,NO ESCAPES DURING CURRENT INCARCERATION
SC01399432,NO ESCAPES DURING CURRENT INCARCERATION
SC01951833,NO ESCAPES DURING CURRENT INCARCERATION
SC01754450,NO ESCAPES DURING CURRENT INCARCERATION
SC01397258,NO ESCAPES DURING CURRENT INCARCERATION
SC02241767,NO ESCAPES DURING CURRENT INCARCERATION
SC01268940,NO ESCAPES DURING CURRENT INCARCERATION
SC00709504,NO ESCAPES DURING CURRENT INCARCERATION
SC01570236,NO ESCAPES DURING CURRENT INCARCERATION
SC02428743,NO ESCAPES DURING CURRENT INCARCERATION
SC01026017,NO ESCAPES DURING CURRENT INCARCERATION
SC01132068,NO ESCAPES DURING CURRENT INCARCERATION
SC01794196,NO ESCAPES DURING CURRENT INCARCERATION
SC01805463,NO ESCAPES DURING CURRENT INCARCERATION
SC00901675,NO ESCAPES DURING CURRENT INCARCERATION
SC02069302,NO ESCAPES DURING CURRENT INCARCERATION
SC01893897,NO ESCAPES DURING CURRENT INCARCERATION
SC01851812,NO ESCAPES DURING CURRENT INCARCERATION
SC00493802,NO ESCAPES DURING CURRENT INCARCERATION
SC02060858,NO ESCAPES DURING CURRENT INCARCERATION
SC02046066,NO ESCAPES DURING CURRENT INCARCERATION
SC02334066,NO ESCAPES DURING CURRENT INCARCERATION
SC02390987,NO ESCAPES DURING CURRENT INCARCERATION
SC01317726,NO ESCAPES DURING CURRENT INCARCERATION
SC02284135,05/20/2022,ESCAPE,CLASS I
SC02126155,NO ESCAPES DURING CURRENT INCARCERATION
SC01846390,NO ESCAPES DURING CURRENT INCARCERATION
SC00684803,NO ESCAPES DURING CURRENT INCARCERATION
SC01995816,NO ESCAPES DURING CURRENT INCARCERATION
SC02303808,NO ESCAPES DURING CURRENT INCARCERATION
SC01806784,NO ESCAPES DURING CURRENT INCARCERATION
SC02350439,NO ESCAPES DURING CURRENT INCARCERATION
SC02198240,NO ESCAPES DURING CURRENT INCARCERATION
SC01787973,NO ESCAPES DURING CURRENT INCARCERATION
SC01823324,NO ESCAPES DURING CURRENT INCARCERATION
SC01340811,NO ESCAPES DURING CURRENT INCARCERATION
SC02423776,NO ESCAPES DURING CURRENT INCARCERATION
SC02299251,NO ESCAPES DURING CURRENT INCARCERATION
SC02179286,NO ESCAPES DURING CURRENT INCARCERATION
SC02269671,NO ESCAPES DURING CURRENT INCARCERATION
SC01990222,NO ESCAPES DURING CURRENT INCARCERATION
SC01517374,NO ESCAPES DURING CURRENT INCARCERATION
SC01693909,NO ESCAPES DURING CURRENT INCARCERATION
SC00786416,NO ESCAPES DURING CURRENT INCARCERATION
SC00207115,NO ESCAPES DURING CURRENT INCARCERATION
SC02292523,NO ESCAPES DURING CURRENT INCARCERATION
SC02323447,NO ESCAPES DURING CURRENT INCARCERATION
SC01281660,NO ESCAPES DURING CURRENT INCARCERATION
SC02072507,NO ESCAPES DURING CURRENT INCARCERATION
SC00489946,NO ESCAPES DURING CURRENT INCARCERATION
SC01534006,NO ESCAPES DURING CURRENT INCARCERATION
SC02179204,NO ESCAPES DURING CURRENT INCARCERATION
SC00720888,NO ESCAPES DURING CURRENT INCARCERATION
SC02369832,NO ESCAPES DURING CURRENT INCARCERATION
SC01331522,NO ESCAPES DURING CURRENT INCARCERATION
SC01808334,01/13/2021,ESCAPE,CLASS I
SC02241217,NO ESCAPES DURING CURRENT INCARCERATION
SC02329432,NO ESCAPES DURING CURRENT INCARCERATION
SC01409341,NO ESCAPES DURING CURRENT INCARCERATION
SC00414864,NO ESCAPES DURING CURRENT INCARCERATION
SC01873133,NO ESCAPES DURING CURRENT INCARCERATION
SC01385871,NO ESCAPES DURING CURRENT INCARCERATION
SC01461988,NO ESCAPES DURING CURRENT INCARCERATION
SC00623639,NO ESCAPES DURING CURRENT INCARCERATION
SC02263313,NO ESCAPES DURING CURRENT INCARCERATION
SC01005166,NO ESCAPES DURING CURRENT INCARCERATION
SC01944172,NO ESCAPES DURING CURRENT INCARCERATION
SC01748840,NO ESCAPES DURING CURRENT INCARCERATION
SC00239701,NO ESCAPES DURING CURRENT INCARCERATION
SC00302882,NO ESCAPES DURING CURRENT INCARCERATION
SC00978798,No Record
SC01079094,NO ESCAPES DURING CURRENT INCARCERATION
SC01737635,01/13/2012,ATTEMPTED ESCAPE,CLASS I
SC00810623,NO ESCAPES DURING CURRENT INCARCERATION
SC01600385,NO ESCAPES DURING CURRENT INCARCERATION
SC00529292,NO ESCAPES DURING CURRENT INCARCERATION
SC02106890,NO ESCAPES DURING CURRENT INCARCERATION
SC01304268,NO ESCAPES DURING CURRENT INCARCERATION
SC01878267,NO ESCAPES DURING CURRENT INCARCERATION
SC01000919,NO ESCAPES DURING CURRENT INCARCERATION
SC01701162,NO ESCAPES DURING CURRENT INCARCERATION
SC02283081,NO ESCAPES DURING CURRENT INCARCERATION
SC01928635,NO ESCAPES DURING CURRENT INCARCERATION
SC02146716,NO ESCAPES DURING CURRENT INCARCERATION
SC01675932,NO ESCAPES DURING CURRENT INCARCERATION
SC00442709,NO ESCAPES DURING CURRENT INCARCERATION
SC01956126,NO ESCAPES DURING CURRENT INCARCERATION
SC01556714,NO ESCAPES DURING CURRENT INCARCERATION
SC01803599,NO ESCAPES DURING CURRENT INCARCERATION
SC01842604,NO ESCAPES DURING CURRENT INCARCERATION
SC00898849,NO ESCAPES DURING CURRENT INCARCERATION
SC00772456,NO ESCAPES DURING CURRENT INCARCERATION
SC01981894,NO ESCAPES DURING CURRENT INCARCERATION
SC01756752,NO ESCAPES DURING CURRENT INCARCERATION
SC01940033,NO ESCAPES DURING CURRENT INCARCERATION
SC01472286,05/26/2022,ESCAPE,CLASS I
SC02008738,NO ESCAPES DURING CURRENT INCARCERATION
SC02062221,NO ESCAPES DURING CURRENT INCARCERATION
SC01712699,NO ESCAPES DURING CURRENT INCARCERATION
SC01310903,NO ESCAPES DURING CURRENT INCARCERATION
SC00734646,NO ESCAPES DURING CURRENT INCARCERATION
SC01198601,NO ESCAPES DURING CURRENT INCARCERATION
